block,changed_label,oof_probability,predicted_at_threshold
930,0,0.42788882726473554,1
931,0,0.10476410196596823,0
932,0,0.4537265020591114,1
933,0,0.38442073352170136,1
934,0,0.13336905961885823,0
935,0,0.7444868894047986,1
936,0,0.36397570194472184,1
937,0,0.46681060697136717,1
938,0,0.6071542175884717,1
939,0,0.5589951551885757,1
940,0,0.08733203588673902,0
941,0,0.39291047956438885,1
942,0,0.6116747140055091,1
943,0,0.570765530923736,1
944,0,0.4612733990739783,1
945,0,0.26898974631308475,1
946,0,0.07079890884049826,0
947,0,0.389574350777404,1
948,0,0.2507478936365005,1
949,0,0.12410625241088978,0
950,0,0.3674015171560743,1
951,0,0.2968819416620222,1
952,0,0.10281170040583645,0
953,1,0.5983197762777727,1
954,1,0.32149395369679523,1
955,0,0.11961181466882108,0
956,1,0.4618442006310368,1
957,1,0.603385920000575,1
958,0,0.45258262292926904,1
959,1,0.550415135541635,1
960,1,0.6917963203418624,1
961,1,0.8295120755301514,1
962,0,0.3006825977997857,1
963,1,0.5543714048831011,1
964,1,0.7029563588388302,1
965,1,0.7022811358711384,1
966,0,0.353101590893939,1
967,1,0.6684852033442056,1
968,1,0.490823345299691,1
969,1,0.33137952962317524,1
970,0,0.22087559879876134,1
971,0,0.334296432316117,1
972,1,0.5631231076528996,1
973,1,0.5642479160448555,1
974,1,0.46880313955538505,1
975,0,0.5781316284632303,1
976,1,0.544305228148476,1
977,1,0.621295242948596,1
978,1,0.45302396482798535,1
979,1,0.5902655811837932,1
980,0,0.3515986737445309,1
981,1,0.7744411892131124,1
982,0,0.327413180675676,1
983,1,0.49361575210726544,1
984,0,0.38074426676405027,1
985,1,0.6205352166620048,1
986,1,0.8500125620164897,1
987,1,0.6016006702746027,1
988,1,0.5765617346233345,1
989,0,0.5217769175562107,1
990,0,0.7028641027519607,1
991,1,0.8103059363542959,1
992,1,0.6269795201867304,1
993,1,0.5323312803528777,1
994,1,0.5989440481786341,1
995,0,0.5111235128359785,1
996,0,0.3558660070948286,1
997,0,0.16440063691649823,1
998,0,0.20283528588465363,1
999,0,0.6081693464401462,1
1000,1,0.7350357750309464,1
1001,1,0.3041525978787412,1
1002,1,0.5277397055874007,1
1003,0,0.1946271723479376,1
1004,1,0.5400101738681194,1
1005,1,0.5570797240818987,1
1006,1,0.5816830997142056,1
1007,0,0.21918808906104942,1
1008,1,0.4839464193715634,1
1009,1,0.5611190443507857,1
1010,0,0.340435142608836,1
1011,0,0.42709650598659404,1
1012,0,0.6686190493071698,1
1013,1,0.40215334254386226,1
1014,1,0.4902769345814058,1
1015,1,0.423087982182933,1
1016,0,0.4446729010406068,1
1017,1,0.596402412317961,1
1018,1,0.8820685421750843,1
1019,1,0.5478349511458023,1
1020,1,0.7344546065538683,1
1021,1,0.45415630225526665,1
1022,1,0.27300300959423274,1
1023,0,0.9661752069525569,1
1024,1,0.39879472489553675,1
1025,0,0.46825033267251837,1
1026,1,0.573464332191024,1
1027,1,0.6519468729674469,1
1028,1,0.6365457270452411,1
1029,0,0.4178092900084045,1
1030,0,0.16417979643107936,1
1031,1,0.6110649522116406,1
1032,0,0.835535887864455,1
1033,0,0.6518020885322167,1
1034,0,0.5191076942355575,1
1035,0,0.3255294225391193,1
1036,0,0.4859391706173281,1
1037,0,0.5930203739558356,1
1038,0,0.27750109092114106,1
1039,0,0.31214820776820207,1
1040,0,0.07194617893779323,0
1041,0,0.3466322081187183,1
1042,1,0.5317933243046103,1
1043,0,0.03828798411657636,0
1044,0,0.9999942928206785,1
1045,0,0.0269923039723923,0
1046,0,0.23951354913704365,1
1047,0,0.2620864251517095,1
1048,0,0.3074638439648026,1
1049,0,0.4042419968054202,1
1050,0,0.2515792626426361,1
1051,0,0.3295453003319399,1
1052,0,0.2387374289983296,1
1053,0,0.49792327713543694,1
1054,0,0.7278975857800422,1
1055,0,0.8662474217772331,1
1056,1,0.7181547300946959,1
1057,1,0.9071918679101726,1
1058,1,0.4209323532319363,1
1059,0,0.36109068353423773,1
1060,0,0.6155876066810066,1
1061,1,0.5655867259273607,1
1062,0,0.47048529929129446,1
1063,0,0.6532983274928432,1
1064,1,0.8788793496312858,1
1065,1,0.6458526642796021,1
1066,1,0.6289612177754033,1
1067,1,0.7617981975443142,1
1068,0,0.5346374847189538,1
1069,1,0.7067055083936474,1
1070,0,0.5609281666154057,1
1071,0,0.21648118844236264,1
1072,1,0.5847477014095838,1
1073,1,0.5129621772818584,1
1074,0,0.30789769625709074,1
1075,1,0.685322773729473,1
1076,0,0.6893756784516261,1
1077,0,0.5613978159654007,1
1078,1,0.4461240280897004,1
1079,1,0.6225953483953053,1
1080,0,0.45826479496208167,1
1081,1,0.6966193424956438,1
1082,0,0.34007219049742593,1
1083,0,0.30012548263085326,1
1084,0,0.49913036213560125,1
1085,1,0.5875801117738112,1
1086,1,0.6562545066863114,1
1087,1,0.6189635790005529,1
1088,1,0.48700677718445795,1
1089,0,0.3661178112013596,1
1090,0,0.49193030225514134,1
1091,0,0.07173922358058507,0
1092,0,0.5791349387990856,1
1093,1,0.6765074488363867,1
1094,0,0.4041502405490633,1
1095,0,0.5080305820083748,1
1096,0,0.6097581412756935,1
1097,0,0.8089903241597803,1
1098,0,0.7750547318404603,1
1099,0,0.5301900679664564,1
1100,1,0.47753487703883096,1
1101,0,0.5276081851485479,1
1102,0,0.8147510696265482,1
1103,0,0.6394272108899084,1
1104,0,0.5686690094456213,1
1105,1,0.5852192177593816,1
1106,0,0.8998442901327456,1
1107,1,0.9092201979826354,1
1108,0,0.3906256817838389,1
1109,0,0.28879052958103485,1
1110,1,0.8969339669804245,1
1111,1,0.4463055025781323,1
1112,1,0.3092820079856052,1
1113,0,0.3166312053350035,1
1114,1,0.7943513014258107,1
1115,1,0.7107625401297206,1
1116,0,0.11380566470785086,0
1117,0,0.6777122409036995,1
1118,1,0.8170581544114502,1
1119,0,0.2361700167868126,1
1120,0,0.22250502785205367,1
1121,1,0.2088149709331544,1
1122,0,0.29843223297592913,1
1123,0,0.297930212396095,1
1124,0,0.1755194193288123,1
1125,0,0.28410173555039764,1
1126,0,0.28631715125842,1
1127,1,0.7052672124388244,1
1128,1,0.7630192198537806,1
1129,1,0.37543658190190493,1
1130,1,0.7157513848219098,1
1131,1,0.4350850469652971,1
1132,0,0.16153194648793506,1
1133,0,0.3373520404932845,1
1134,1,0.7033427187550302,1
1135,0,0.6751049030982293,1
1136,0,0.6396680236575688,1
1137,0,0.42091519230331687,1
1138,0,0.4801998085901605,1
1139,0,0.39698476184222803,1
1140,1,0.5336617092511357,1
1141,0,0.7639856326375043,1
1142,0,0.8866037536023363,1
1143,0,0.23724792356868568,1
1144,0,0.25688366824702097,1
1145,0,0.4668923651477499,1
1146,0,0.42207709579051983,1
1147,1,0.5551535554167575,1
1148,0,0.37262385058857683,1
1149,0,0.35473036544081665,1
1150,0,0.21276250452121437,1
1151,0,0.20081792653577732,1
1152,0,0.20372762995137356,1
1153,0,0.5197522366386956,1
1154,0,0.5516360915278257,1
1155,1,0.5778208183323961,1
1156,0,0.4186304396819225,1
1157,1,0.7568141473373527,1
1158,0,0.5857147124292948,1
1159,0,0.4895377139445706,1
1160,0,0.4095503420089386,1
1161,0,0.5144579008010431,1
1162,1,0.3220910815710738,1
1163,1,0.38279823865504137,1
1164,0,0.4737785649186007,1
1165,0,0.3360354247231664,1
1166,0,0.33123352933573413,1
1167,1,0.5410451454112905,1
1168,0,0.43442279624008434,1
1169,0,0.10918818454265741,0
1170,0,0.3149832880012028,1
1171,1,0.4957980025453612,1
1172,0,0.4528904311716955,1
1173,0,0.2834603282896959,1
1174,0,0.31102757706220885,1
1175,1,0.4737789861977089,1
1176,0,0.2362440817294762,1
1177,0,0.13134757223429577,0
1178,0,0.6961375306116775,1
1179,1,0.6290392097810481,1
1180,0,0.2020232722058276,1
1181,0,0.2204702037118782,1
1182,1,0.923680955407495,1
1183,0,0.1288446211573373,0
1184,1,0.41168612992706843,1
1185,1,0.17445981375928565,1
1186,0,0.3889059829421006,1
1187,0,0.769536020181571,1
1188,1,0.4818484668656669,1
1189,0,0.48228270946665164,1
1190,0,0.5993446089219804,1
1191,0,0.6484788479140603,1
1192,1,0.7520002077634598,1
1193,0,0.3627400158245175,1
1194,1,0.5272927179774871,1
1195,0,0.6765453490035415,1
1196,0,0.7238412248302396,1
1197,0,0.36502343610364096,1
1198,0,0.5890145609167139,1
1199,0,0.18998048035526352,1
1200,0,0.14910877838391448,1
1201,0,0.4145023084233189,1
1202,0,0.531297475514703,1
1203,0,0.6935286024064743,1
1204,1,0.7347951809990998,1
1205,0,0.7213532562410183,1
1206,0,0.5403643707303718,1
1207,0,0.5997141729293859,1
1208,0,0.6917330967932985,1
1209,0,0.7647934456805162,1
1210,0,0.3434825611181499,1
1211,0,0.6346608035037338,1
1212,1,0.6360790970588991,1
1213,1,0.5822430193765099,1
1214,0,0.5361752714353597,1
1215,0,0.6492671879208538,1
1216,0,0.08670105465635171,0
1217,0,0.7605296481511283,1
1218,0,0.6760694364357499,1
1219,0,0.44921009347728436,1
1220,0,0.3317966356667873,1
1221,0,0.39270093313371657,1
1222,0,0.5137102672060683,1
1223,0,0.3092629688826786,1
1224,0,0.256175555707383,1
1225,0,0.3043206940625462,1
1226,0,0.6170466551634908,1
1227,1,0.39153036399390523,1
1228,1,0.6568812268421091,1
1229,0,0.32969156121503085,1
1230,1,0.46444477229340636,1
1231,1,0.5271771582329644,1
1232,0,0.619022840063371,1
1233,1,0.4940790347547573,1
1234,0,0.44718794564391884,1
1235,0,0.35993466723827544,1
1236,0,0.3424542790858662,1
1237,0,0.33450402725417117,1
1238,0,0.4003640634377597,1
1239,1,0.2661223039412092,1
1240,0,0.7006189126978972,1
1241,0,0.7884341048835529,1
1242,0,0.8505662283774662,1
1243,0,0.5299001464171713,1
1244,1,0.6841482788737143,1
1245,0,0.8062498115959539,1
1246,0,0.5355667982543144,1
1247,1,0.49179479824718675,1
1248,1,0.6344246989958172,1
